TEAM_LIVE_ID,TEAM_LIVE_NAME,ALLIANCE_NAME,ALLIANCE_LEADER,GUILD_NAME,GUILD_TAG,DISCORD_URL,DISCORD_CONTACT,GUILD_CONTACT,TEAM_ORIGIN_ID,TEAM_ORIGIN_NAME,ALLIANCE_ID,GUILD_ID,MISTS_MEMBERS,MISTS_LANG,MISTS_URL,DISCORD_POST_ALLIANCE,DISCORD_POST_RECRUITMENT,.
12013,Kormir's Library,Enough Of Wvw I Go,TRUE,Enough Of Wvw I Go,Fish,,@driney.,Driney.7305,12013,Kormir's Library,EBEF51FE-D436-EF11-8465-0228F2FB5E53,EBEF51FE-D436-EF11-8465-0228F2FB5E53,,EN,,https://discord.com/channels/1118168848806445167/1269665632845168683/1269665632845168683,,
12013,Kormir's Library,Enough Of Wvw I Go,FALSE,Sanguis Vindictae,sV,,@driney.,Driney.7305,,,EBEF51FE-D436-EF11-8465-0228F2FB5E53,7ADEF17B-70E8-EE11-8467-122223FBD123,44,EN,https://gw2mists.com/guilds/Sanguis%20Vindictae,,https://discord.com/channels/1118168848806445167/1269665632845168683/1269665632845168683,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,TRUE,Unicorn And Pirates Of Seafarers,SFRA,https://discord.gg/seafarersrest,@ducadiebonhakwe,,12013,Kormir's Library,B88592A0-E870-ED11-8465-0228F2FB5E53,B88592A0-E870-ED11-8465-0228F2FB5E53,,EN,,https://discord.com/channels/1118168848806445167/1118852743344439306/1119313195950157914,,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,FALSE,Armageddon WvW,ARMA,,@ducadiebonhakwe,,12008,Frost Citadel,B88592A0-E870-ED11-8465-0228F2FB5E53,C8A6ABC1-71C3-E411-AA11-AC162DAAE275,,IT,,,https://discord.com/channels/1118168848806445167/1196071373395730504/1196071373395730504,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,FALSE,Black Knights Order,ZERO,,,,12004,Ettin's Back,B88592A0-E870-ED11-8465-0228F2FB5E53,3E0CB3AE-F780-E311-BC6C-AC162DC0070D,,,,,,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,FALSE,Enesimo Cielo Partido,ECP,,,,12008,Frost Citadel,B88592A0-E870-ED11-8465-0228F2FB5E53,B014E5F1-4281-E411-AEFB-AC162DC05865,,,,,,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,FALSE,Eternal Illumination,EB,,,,12012,Melandru's Dome,B88592A0-E870-ED11-8465-0228F2FB5E53,5493CD41-E86A-4BF4-844D-470C60B02668,,,,,,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,FALSE,La Antigua Hermandad,LAH,,,,12012,Melandru's Dome,B88592A0-E870-ED11-8465-0228F2FB5E53,A2B2E611-469B-48F5-99A3-7C740F4E5175,,,,,,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,FALSE,Nosferatus Asylum,KISS,,,,12009,Dragrimmar,B88592A0-E870-ED11-8465-0228F2FB5E53,CE579895-8D16-4535-B018-632A8D745A03,,,,,,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,FALSE,Ordo Ab,Chao,,,,12012,Melandru's Dome,B88592A0-E870-ED11-8465-0228F2FB5E53,F7F37FC2-C23D-E411-A278-AC162DC0070D,,,,,,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,FALSE,Ruf Der Einhörner,RDE,,,,12002,Fortune's Vale,B88592A0-E870-ED11-8465-0228F2FB5E53,06591F7D-DA92-E611-80D3-E4115BE8BBE8,,,,,,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,FALSE,Seafarers Community,SFR,,,,12011,Mirror of Lyssa,B88592A0-E870-ED11-8465-0228F2FB5E53,B4125506-C4CE-EB11-81A8-B942C6BB2B96,,,,,,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,FALSE,Two Elephants Fall Off A Cliff,WHAT,,,,,,B88592A0-E870-ED11-8465-0228F2FB5E53,7067EEC4-FBCE-EC11-81B7-C3B1C0E42B51,,,,,,
12013,Kormir's Library,Unicorn And Pirates Of Seafarers,FALSE,Wolves Of,ODIN,,,,12006,Palawadan,B88592A0-E870-ED11-8465-0228F2FB5E53,48B067A2-21A7-4858-8007-4ECA99798EBF,,,,,,
12013,Kormir's Library,We Still Rock,TRUE,We Still Rock,WsR,https://discord.gg/dNdEwVmkBe,@tinka6636,,12013,Kormir's Library,519F61B2-8473-E511-AEFB-AC162DC05865,519F61B2-8473-E511-AEFB-AC162DC05865,,,,https://discord.com/channels/1118168848806445167/1118852743344439306/1118872102418796644,,
12013,Kormir's Library,We Still Rock,FALSE,Dezzz Pas Si Tôt,DezZ,,,,12007,Bloodstone Gulch,519F61B2-8473-E511-AEFB-AC162DC05865,609CCDFD-847B-ED11-81AB-8B4A188BDE13,,,,,,
12013,Kormir's Library,We Still Rock,FALSE,La Orden de Sombras,OdS,,,,12003,Silent Woods,519F61B2-8473-E511-AEFB-AC162DC05865,0FE73096-57CB-E411-A3E6-AC162DC0E835,,,,,,
12013,Kormir's Library,We Still Rock,FALSE,One For All,UNFA,,,,12006,Palawadan,519F61B2-8473-E511-AEFB-AC162DC05865,867E20C1-9A0C-4367-A592-EC0087D0C9D3,,,,,,
12013,Kormir's Library,We Still Rock,FALSE,Subject,LXIX,,,,,,519F61B2-8473-E511-AEFB-AC162DC05865,5DF0FB43-0C7E-EE11-BA1F-06F2763BE7D0,,,,,,
12013,Kormir's Library,We Still Rock,FALSE,Touch Me And I Call My,Team,,,,,,519F61B2-8473-E511-AEFB-AC162DC05865,91ED80E1-E335-EF11-81AB-8B4A188BDE13,,,,,,
12013,Kormir's Library,,TRUE,Pessimistic Pandas in Power,iP,https://discord.gg/b4S3cYSQWf,@timepr,Perada.6154,12013,Kormir's Library,,8BA96A6D-661C-EF11-8465-068565E44296,,,,,https://discord.com/channels/1118168848806445167/1250504552243794051/1250504552243794051,
12013,Kormir's Library,,TRUE,The Edgerunners,eR,,@zape_er,Zape.2094,12013,Kormir's Library,,4F3641E1-6EB1-ED11-81B7-AD7CCA945DAC,,,,,https://discord.com/channels/1118168848806445167/1204446462663200869/1204446462663200869,
12012,Melandru's Dome,Cinder Ashes,TRUE,Cinder Ashes,PYRE,http://discord.gg/pyregw2,@.goldi,Goldi.1360,12012,Melandru's Dome,DA45D730-8C17-E511-AF00-AC162DC028B5,DA45D730-8C17-E511-AF00-AC162DC028B5,437,EN,https://gw2mists.com/guilds/Cinder%20Ashes,https://discord.com/channels/1118168848806445167/1118852743344439306/1118853924229750814,https://discord.com/channels/1118168848806445167/1240430873359159327/1240430873359159327,
12012,Melandru's Dome,Cinder Ashes,FALSE,House Of The Darkmoon,Moon,https://discord.gg/moonguild,@deyy1,Deyy.8340,12005,Domain of Anguish,DA45D730-8C17-E511-AF00-AC162DC028B5,B93298B2-9A74-EC11-81A8-B942C6BB2B96,,,,,https://discord.com/channels/1118168848806445167/1264859401769193552/1264859401769193552,
12012,Melandru's Dome,Cinder Ashes,FALSE,Jam Death,Jd,,,,12014,Great House Aviary,DA45D730-8C17-E511-AF00-AC162DC028B5,E88F4054-0B44-485F-A4BB-915971B4408B,,,https://gw2mists.com/guilds/Jam%20Death,,,
12012,Melandru's Dome,Cinder Ashes,FALSE,Kalevala,Kale,https://discord.gg/GnNTmDFuBS,@iameleonora,Eleonora.3627,12010,Grenth's Door,DA45D730-8C17-E511-AF00-AC162DC028B5,C6AC72BB-8D5E-4163-96A1-A8E8A801CB42,,,,,https://discord.com/channels/1118168848806445167/1198348165582160075/1198348165582160075,
12012,Melandru's Dome,Cinder Ashes,FALSE,Make Them,DROP,https://discord.gg/DUfmgW8,@fhinish,Fhin.1236,12005,Domain of Anguish,DA45D730-8C17-E511-AF00-AC162DC028B5,7BAD0616-8A02-EB11-81A8-B942C6BB2B96,28,FR,https://gw2mists.com/guilds/Make%20Them,,https://discord.com/channels/1118168848806445167/1247488926231302198/1247488926231302198,
12012,Melandru's Dome,Cinder Ashes,FALSE,Off,Tag,,@.stradus,Stradus.5629,12013,Kormir's Library,DA45D730-8C17-E511-AF00-AC162DC028B5,4E1F9417-968E-E311-8BA5-AC162DAAE275,,,,,https://discord.com/channels/1118168848806445167/1195388638532485200/1195388638532485200,
12012,Melandru's Dome,Cinder Ashes,FALSE,Pain Traín,CHOO,,,,12005,Domain of Anguish,DA45D730-8C17-E511-AF00-AC162DC028B5,C52318A9-34B8-E711-80E3-E4115BEB354C,,,,,,
12012,Melandru's Dome,Cinder Ashes,FALSE,Set Sail to Epic Fail,FAIL,,,,12002,Fortune's Vale,DA45D730-8C17-E511-AF00-AC162DC028B5,E707CB80-E552-4214-AD6D-B864BC1F49AA,,,,,,
12012,Melandru's Dome,Cinder Ashes,FALSE,Venit Ad Inferos,VAI,,,,12008,Frost Citadel,DA45D730-8C17-E511-AF00-AC162DC028B5,AC7E8C46-E602-E411-BBA0-AC162DAE5AD5,,,,,,
12012,Melandru's Dome,Cinder Ashes,FALSE,Voices Of The Lost Claw,BEAR,,,Ramontique.9852,12008,Frost Citadel,DA45D730-8C17-E511-AF00-AC162DC028B5,5BF1B4E4-E8C9-EB11-81A8-CDE2AC1EED30,,,,,https://discord.com/channels/1118168848806445167/1195393838664126657/1195393838664126657,
12012,Melandru's Dome,Cinder Ashes,FALSE,We Are All Mad,MADs,,@camabe,camabe.6158,12015,Bava Nisos,DA45D730-8C17-E511-AF00-AC162DC028B5,C9AF5E49-E2A6-EC11-81B7-AD7CCA945DAC,,ES,https://gw2mists.com/guilds/We%20Are%20All%20Mad,,https://discord.com/channels/1118168848806445167/1243581497005576384/1243581497005576384,
12012,Melandru's Dome,,TRUE,Dolyak Sanctuary,YaK,,@masnuelin,Masnuelin.9681,12012,Melandru's Dome,,6C45F3C8-F21C-EF11-81AB-8B4A188BDE13,,ES,,,https://discord.com/channels/1118168848806445167/1252089704266989568/1252089704266989568,
12011,Mirror of Lyssa,Alliance McM Française,TRUE,Alliance McM Française,vF,https://discord.gg/N7A94sx5DA,@amish_de_pain,NiglopowA.7543,12011,Mirror of Lyssa,270DA534-C416-EF11-81B8-D206D0C515D3,270DA534-C416-EF11-81B8-D206D0C515D3,470,FR,https://gw2mists.com/guilds/Alliance%20Mcm%20Fran%C3%A7aise,https://discord.com/channels/1118168848806445167/1118852743344439306/1266738375986122794,https://discord.com/channels/1118168848806445167/1246957322954346516/1246957322954346516,
12011,Mirror of Lyssa,Alliance McM Française,FALSE,Beer Union,BuD,,,,12013,Kormir's Library,270DA534-C416-EF11-81B8-D206D0C515D3,33422353-5466-E711-80D3-441EA14F1E40,,,,,,
12011,Mirror of Lyssa,Alliance McM Française,FALSE,Le Quaggan Nomade,QUAN,,,,12005,Domain of Anguish,270DA534-C416-EF11-81B8-D206D0C515D3,C17786AC-03C7-E611-80D3-AC162DC0847D,,,,,,
12011,Mirror of Lyssa,Alliance McM Française,FALSE,Les Iciciens,Ys,,,,12001,Skrittsburgh,270DA534-C416-EF11-81B8-D206D0C515D3,A3735644-5716-4413-8C58-BF3BC36956B3,,,,,,
12011,Mirror of Lyssa,Alliance McM Française,FALSE,Rxe,pu,,,,12014,Great House Aviary,270DA534-C416-EF11-81B8-D206D0C515D3,F3098103-40B5-ED11-81B7-AD7CCA945DAC,,,,,,
12011,Mirror of Lyssa,From Sunset to Sunset,TRUE,From Sunset to Sunset,sun,https://discord.gg/GDCZhs9xFd,@kaldas_71617,,12011,Mirror of Lyssa,21261C2A-271A-EF11-81B7-C3B1C0E42B51,21261C2A-271A-EF11-81B7-C3B1C0E42B51,,,,https://discord.com/channels/1118168848806445167/1118852743344439306/1249150683631059006,https://discord.com/channels/1118168848806445167/1263273238767730698/1263273238767730698,
12011,Mirror of Lyssa,From Sunset to Sunset,FALSE,Frostwolfs Clan,WOLF,,,,12012,Melandru's Dome,21261C2A-271A-EF11-81B7-C3B1C0E42B51,DD69E47F-7B07-E711-80D3-E83935B5B448,,,,,,
12011,Mirror of Lyssa,From Sunset to Sunset,FALSE,Meine Kettensäge macht,MEOW,,,,12011,Mirror of Lyssa,21261C2A-271A-EF11-81B7-C3B1C0E42B51,4063633B-167E-EB11-81A9-971484D88F04,,,,,,
12011,Mirror of Lyssa,From Sunset to Sunset,FALSE,Mystic Moon Of Night Experience,MMO,,,,12010,Grenth's Door,21261C2A-271A-EF11-81B7-C3B1C0E42B51,B61AB32E-A6F0-EA11-81A8-E944283D67C1,,,,,,
12011,Mirror of Lyssa,From Sunset to Sunset,FALSE,Schlappohren und Co,FUN,,,,12011,Mirror of Lyssa,21261C2A-271A-EF11-81B7-C3B1C0E42B51,671C4AB4-1534-E711-80D3-AC162DC0847D,,,,,,
12011,Mirror of Lyssa,From Sunset to Sunset,FALSE,Tyrias Keeper,Tyk,,,,12011,Mirror of Lyssa,21261C2A-271A-EF11-81B7-C3B1C0E42B51,5BC47F42-FBF8-EB11-81A8-B942C6BB2B96,,,,,,
12011,Mirror of Lyssa,,TRUE,You Got Bananad,BNAN,,,,12011,Mirror of Lyssa,,20BE6777-678F-ED11-8465-06D1970130F4,,,,,,
12006,Palawadan,Hör Mal Wer Da Beutelt,TRUE,Hör Mal Wer Da Beutelt,LooT,https://discord.gg/Rs9uE92zfy,@.peaceman.,Peace.6215,12006,Palawadan,21923289-E9B2-EE11-8465-0290273D6B3C,21923289-E9B2-EE11-8465-0290273D6B3C,211,DE,https://gw2mists.com/guilds/H%C3%B6r%20Mal%20Wer%20Da%20Beutelt,https://discord.com/channels/1118168848806445167/1118852743344439306/1254355624733708348,https://discord.com/channels/1118168848806445167/1256918847173427272/1256918847173427272,
12006,Palawadan,Hör Mal Wer Da Beutelt,FALSE,Golemschwadron,GS,,,,12005,Domain of Anguish,21923289-E9B2-EE11-8465-0290273D6B3C,56C1230C-838B-E311-8BA5-AC162DAAE275,,,,,,
12006,Palawadan,Hör Mal Wer Da Beutelt,FALSE,I Legendary Nonames I,LN,,,,,,21923289-E9B2-EE11-8465-0290273D6B3C,457E046F-322B-45F1-B59B-9AE1EC91038B,,,,,,
12006,Palawadan,Hör Mal Wer Da Beutelt,FALSE,We Drop Nothing,DROP,,,,12011,Mirror of Lyssa,21923289-E9B2-EE11-8465-0290273D6B3C,79CAADAE-5D90-EE11-8465-068565E44296,,,,,,
12006,Palawadan,Hör Mal Wer Da Beutelt,FALSE,Zirkel der Umnachtung,ZdU,,,,12015,Bava Nisos,21923289-E9B2-EE11-8465-0290273D6B3C,6BE4C726-60FB-4947-80DE-E7BE03034A63,,,,,,
12006,Palawadan,We Dont Run,TRUE,We Dont Run,META,,@jumpingfinger,DarkWarrior.3825,12006,Palawadan,6633317B-91AC-EE11-BA1F-124BD09C5957,6633317B-91AC-EE11-BA1F-124BD09C5957,,EN,,https://discord.com/channels/1118168848806445167/1274362088822669383/1274362088822669383,https://discord.com/channels/1118168848806445167/1274362088822669383/1274362088822669383,
12006,Palawadan,We Dont Run,FALSE,Dawn Of The Sacred Knights,DAWN,,,,12009,Dragrimmar,6633317B-91AC-EE11-BA1F-124BD09C5957,AA692C2E-0FE9-E411-A343-AC162DAE0BED,,EN,,,,
12006,Palawadan,We Dont Run,FALSE,Downstate Revengers,DORN,,,,12002,Fortune's Vale,6633317B-91AC-EE11-BA1F-124BD09C5957,4F8736F5-78B6-E311-A53D-AC162DC028B5,,DE,,,,
12006,Palawadan,We Dont Run,FALSE,Spartiate Revolution,AOU,,,,12014,Great House Aviary,6633317B-91AC-EE11-BA1F-124BD09C5957,D60D6E5C-A7B5-47EB-97D0-6E3F46ECA550,,,,,,
12006,Palawadan,We Dont Run,FALSE,Totally Inept Tactical Squad,JUGS,https://discord.gg/wMdfF9Tqbg,,andrewobrien.1460,12002,Fortune's Vale,6633317B-91AC-EE11-BA1F-124BD09C5957,2E0CD308-6D3B-EE11-BA1F-06F2763BE7D0,182,EN,https://gw2mists.com/guilds/Totally%20Inept%20Tactical%20Squad,,https://discord.com/channels/1118168848806445167/1274362088822669383/1274362088822669383,
12003,Silent Woods,P L E B S U N I T E D,TRUE,P L E B S U N I T E D,XX,https://discord.gg/plebsunitedxx,@.c.o.r.a.,Cora.9472,12003,Silent Woods,90CC33D1-D4DB-EE11-81B7-AD7CCA945DAC,90CC33D1-D4DB-EE11-81B7-AD7CCA945DAC,367,EN,https://gw2mists.com/guilds/P%20L%20E%20B%20S%20U%20N%20I%20T%20E%20D,https://discord.com/channels/1118168848806445167/1118852743344439306/1240308427234869258,,
12003,Silent Woods,P L E B S U N I T E D,FALSE,Brutelegance,OUCH,,,,,,90CC33D1-D4DB-EE11-81B7-AD7CCA945DAC,50B6B26E-16FF-ED11-81A9-971484D88F04,,,,,,
12003,Silent Woods,P L E B S U N I T E D,FALSE,La Rive Sud,LRS,,,,12001,Skrittsburgh,90CC33D1-D4DB-EE11-81B7-AD7CCA945DAC,6F426034-6F20-4D6A-825A-39F04D884D0B,,,,,,
12003,Silent Woods,P L E B S U N I T E D,FALSE,Nearly Göd,Ng,,,,12011,Mirror of Lyssa,90CC33D1-D4DB-EE11-81B7-AD7CCA945DAC,4F3802A2-A87B-E411-863C-E4115BDF481D,,,,,,
12003,Silent Woods,P L E B S U N I T E D,FALSE,Send Help Plz,LOST,https://discord.gg/sendhelpplzlost,@.c.o.r.a.,Cora.9472,,,90CC33D1-D4DB-EE11-81B7-AD7CCA945DAC,A8EF0647-6EE2-EB11-81B7-AD7CCA945DAC,46,EN,https://gw2mists.com/guilds/Send%20Help%20Plz,,https://discord.com/channels/1118168848806445167/1218959160713019493/1218959160713019493,
12003,Silent Woods,P L E B S U N I T E D,FALSE,World Wide Damage,INC,,,,,,90CC33D1-D4DB-EE11-81B7-AD7CCA945DAC,6CA8F989-79AD-418D-A9BA-8ADFA87FFA5F,,,,,,
12003,Silent Woods,Tsss Meow Boom,TRUE,Tsss Meow Boom,aWoo,,,,12003,Silent Woods,F1DCFF2A-F531-ED11-8465-06D1970130F4,F1DCFF2A-F531-ED11-8465-06D1970130F4,,,,https://discord.com/channels/1118168848806445167/1276637682625155102/1276637682625155102,,
12003,Silent Woods,Tsss Meow Boom,FALSE,Gandara Goonies,GG,,@ineall ,Ashen.5296,12010,Grenth's Door,F1DCFF2A-F531-ED11-8465-06D1970130F4,049ACCE1-4280-EB11-81B7-C3B1C0E42B51,,,,,https://discord.com/channels/1118168848806445167/1240415248305885204/1240415248305885204,
12003,Silent Woods,Tsss Meow Boom,FALSE,Make Gandara Stack,MGS,,@redtooth,Tonko.4802,12004,Ettin's Back,F1DCFF2A-F531-ED11-8465-06D1970130F4,AEFF7F7D-DF1F-EB11-81B7-C3B1C0E42B51,104,,https://gw2mists.com/guilds/Make%20Gandara%20Stack,,https://discord.com/channels/1118168848806445167/1276637682625155102/1276637682625155102,
12003,Silent Woods,Tsss Meow Boom,FALSE,Ok Kitty,ok,,,shoo.5312,12002,Fortune's Vale,F1DCFF2A-F531-ED11-8465-06D1970130F4,9AE20E2B-E784-E911-81B7-C3B1C0E42B51,,,,,https://discord.com/channels/1118168848806445167/1276637682625155102/1276637682625155102,
12003,Silent Woods,We Might Sit On You,TRUE,We Might Sit On You,Frog,,,MacZee.2097,12003,Silent Woods,84647DC2-7822-EF11-BA1F-06F2763BE7D0,84647DC2-7822-EF11-BA1F-06F2763BE7D0,102,DE,https://gw2mists.com/guilds/We%20Might%20Sit%20On%20You,,,
12003,Silent Woods,We Might Sit On You,FALSE,Dragons Heart,AVE,,,,12005,Domain of Anguish,84647DC2-7822-EF11-BA1F-06F2763BE7D0,35813E01-C724-4402-91EB-A03ED38BB94C,,,,,,
12003,Silent Woods,We Might Sit On You,FALSE,Guards Of Phoenix,GoP,,,Speedy.5371,12009,Dragrimmar,84647DC2-7822-EF11-BA1F-06F2763BE7D0,D7C9C356-4457-E711-80D3-E4115BD7186D,48,DE,https://gw2mists.com/guilds/Guards%20Of%20Phoenix,,,
12003,Silent Woods,We Might Sit On You,FALSE,Loot Me Hard Senpai,BAGS,,,,12001,Skrittsburgh,84647DC2-7822-EF11-BA1F-06F2763BE7D0,BEC5CBFC-599A-E711-80D6-AC162DC085C5,,,,,,
12003,Silent Woods,We Might Sit On You,FALSE,Psychos,PsY,,,Java Jim.5630,12013,Kormir's Library,84647DC2-7822-EF11-BA1F-06F2763BE7D0,39808934-88D7-45E9-B0C1-DD7A83A08B42,47,DE,https://gw2mists.com/guilds/We%20Might%20Sit%20On%20You,,,
12003,Silent Woods,We Might Sit On You,FALSE,Suicide Dive,Dive,,,,12013,Kormir's Library,84647DC2-7822-EF11-BA1F-06F2763BE7D0,5158F6AD-C748-E811-81A8-02BDABFC51C0,,,,,,
12003,Silent Woods,We Might Sit On You,FALSE,Wipe And Strike,WaS,https://discord.gg/zUY7wNNj,,TJsan.3647,12002,Fortune's Vale,84647DC2-7822-EF11-BA1F-06F2763BE7D0,9CDFE94E-A596-E411-925A-AC162DAE5AD5,37,DE,https://gw2mists.com/guilds/Wipe%20And%20Strike,,,
12001,Skrittsburgh,Insert Alliance Name,TRUE,Insert Alliance Name,here,https://discord.gg/jUuQAPDfFM,@fenris_lenn,,12001,Skrittsburgh,CDEFED3B-B617-EF11-8465-0290273D6B3C,CDEFED3B-B617-EF11-8465-0290273D6B3C,,,,https://discord.com/channels/1118168848806445167/1118852743344439306/1246156428377329785,,
12001,Skrittsburgh,Insert Alliance Name,FALSE,All In Squadron,AIS,,,,12009,Dragrimmar,CDEFED3B-B617-EF11-8465-0290273D6B3C,BFD9B5EB-1F5F-EA11-81A8-CDE2AC1EED30,,,,,,
12001,Skrittsburgh,Insert Alliance Name,FALSE,La Meute De L Apocalypse,MAD,,,,12002,Fortune's Vale,CDEFED3B-B617-EF11-8465-0290273D6B3C,305AB7EB-DD6D-E411-A3E6-AC162DC0E835,,,,,,
12001,Skrittsburgh,Insert Alliance Name,FALSE,Looking For The Bomb,CIA,,,,12009,Dragrimmar,CDEFED3B-B617-EF11-8465-0290273D6B3C,C03656AC-260B-E611-80D3-AC162DC085C0,,,,,,
12001,Skrittsburgh,Insert Alliance Name,FALSE,Mimo Prohodili,Mimo,,,,12002,Fortune's Vale,CDEFED3B-B617-EF11-8465-0290273D6B3C,970114DF-ADEF-EA11-81B7-AD7CCA945DAC,,,,,,
12001,Skrittsburgh,Insert Alliance Name,FALSE,Mobile Ingénieuse Et Marteau,MIMs,,,,12006,Palawadan,CDEFED3B-B617-EF11-8465-0290273D6B3C,92040DE3-B2B7-E411-AEFB-AC162DC05865,,,,,,
12001,Skrittsburgh,Insert Alliance Name,FALSE,Next To Nothing,NTN,,,,12006,Palawadan,CDEFED3B-B617-EF11-8465-0290273D6B3C,7E87B9DC-4E0F-EC11-81A8-B942C6BB2B96,,,,,,
12001,Skrittsburgh,Insert Alliance Name,FALSE,Only Luv Matters,LUV,,,,12011,Mirror of Lyssa,CDEFED3B-B617-EF11-8465-0290273D6B3C,996155C8-9C04-EF11-BA1F-06F2763BE7D0,,,,,,
12001,Skrittsburgh,Insert Alliance Name,FALSE,Overall,OVER,,,,12004,Ettin's Back,CDEFED3B-B617-EF11-8465-0290273D6B3C,23A46367-AD90-4C8B-B817-AE313A649882,,,,,,
12001,Skrittsburgh,Insert Alliance Name,FALSE,Spectral Guard,SGr,https://discord.gg/KzBDX8rBsE,@novix8905,Novix.8216,12012,Melandru's Dome,CDEFED3B-B617-EF11-8465-0290273D6B3C,F9EA4AE9-A9E9-E311-A8FE-AC162DC05865,29,FR,https://gw2mists.com/guilds/Spectral%20Guard,,https://discord.com/channels/1118168848806445167/1240665632790417408/1240665632790417408,
12001,Skrittsburgh,Insert Alliance Name,FALSE,The Failures,tF,,,,12005,Domain of Anguish,CDEFED3B-B617-EF11-8465-0290273D6B3C,CE2E3832-21B2-EE11-81AA-F91D67309373,,,,,,
12001,Skrittsburgh,Insert Alliance Name,FALSE,Why You Do This Every,NITE,,,,12001,Skrittsburgh,CDEFED3B-B617-EF11-8465-0290273D6B3C,5742651A-8154-E511-A343-AC162DAE0BED,,,,,,
12001,Skrittsburgh,Might Might Might Might M,TRUE,Might Might Might Might M,ight,https://discord.gg/JhJYWrhSXn,@kil7.,,12001,Skrittsburgh,402DC369-365E-EF11-8465-068565E44296,402DC369-365E-EF11-8465-068565E44296,,,,https://discord.com/channels/1118168848806445167/1118852743344439306/1276554335538516029,,
12001,Skrittsburgh,Might Might Might Might M,FALSE,Kinguîtâ,Ka,,,,,,402DC369-365E-EF11-8465-068565E44296,1C3E3913-FFAA-EE11-8465-068565E44296,,,,,,
12001,Skrittsburgh,Stuck In Tier,TRUE,Stuck In Tier,six,https://discord.gg/uuxWPGmmqK,@tordon,,12001,Skrittsburgh,DB7838C0-1F23-EF11-81AA-F91D67309373,DB7838C0-1F23-EF11-81AA-F91D67309373,,,,https://discord.com/channels/1118168848806445167/1118852743344439306/1248092394881286144,,
12001,Skrittsburgh,Stuck In Tier,FALSE,Équilibrium,Eq,,,,12010,Grenth's Door,DB7838C0-1F23-EF11-81AA-F91D67309373,FCABBC49-E8E5-E811-81A8-CDE2AC1EED30,,,,,,
12001,Skrittsburgh,Stuck In Tier,FALSE,Èvolve,EVO,,,,,,DB7838C0-1F23-EF11-81AA-F91D67309373,3D0C3F41-B7A2-EC11-8465-068565E44296,,,,,,
12001,Skrittsburgh,Stuck In Tier,FALSE,Saltlords,SALT,,,,12002,Fortune's Vale,DB7838C0-1F23-EF11-81AA-F91D67309373,F390202F-BB3B-E511-A3E6-AC162DC0E835,,,,,,
12001,Skrittsburgh,Stuck In Tier,FALSE,The Bobr Gang,BOBR,,@fluffee_,,12003,Silent Woods,DB7838C0-1F23-EF11-81AA-F91D67309373,19AD4DB3-9B99-EE11-81AA-F91D67309373,,,,,https://discord.com/channels/1118168848806445167/1200155813692583936/1200155813692583936,
12001,Skrittsburgh,Stuck In Tier,FALSE,The House of Raptors,THOR,https://discord.gg/axsYEjS,@coda7,Coda.9185,12014,Great House Aviary,DB7838C0-1F23-EF11-81AA-F91D67309373,B28FBF1C-58C3-EA11-81A8-E944283D67C1,165,EN,https://gw2mists.com/guilds/The%20House%20Of%20Raptors,,https://discord.com/channels/1118168848806445167/1193848220934209617/1193848220934209617,
12001,Skrittsburgh,,TRUE,A Fungus Among Us,Us,,,Fip.6432,12001,Skrittsburgh,,1734BB43-F7D6-ED11-81AB-8B4A188BDE13,,,,,,
